54 0 0 0 -2 2 2 2 2 2 2 3 1 1 1 1 5 2 3 1 1 4 1 1 1 0 -4 -4 1 0 -4 -4 3 4 3 2 0 0 1 2 12 1984 12 -3 3 1 -4 -4 1 13 -2 3 14 -4 2 16 -4 2 17 -3 2 18 -3 1 18 -3 1 0 20 -3 1 1 20 -3 1 1 21 -3 1 1 22 80 1 1 23 70 1 1 24 46 2 3
55 1 0 0 2 20 1 1 3 1 3 1 1 3 3 1 5 1 5 3 1 3 1 1 2 1 1 2 -4 -4 -4 -4 -4 -4 -4 -4 1 0 0 2 2 1981 16 -3 3 1 12 10 2 18 -4 2 18 219 2 19 250 0 20 -3 0 21 240 0 22 307 0 2 23 -3 0 2 24 491 0 2 25 526 0 3 26 184 0 3 27 452 0 4 28 423 0 4
56 0 0 0 20 7 2 2 2 2 3 2 1 2 3 3 3 2 4 2 3 3 1 1 1 1 1 1 0 1 -4 -4 3 1 3 1 1 1 0 2 2 1982 15 696 2 1 16 18 4 16 -4 1 17 -4 1 19 846 0 20 1006 0 20 30 0 21 765 0 2 22 2627 0 4 23 2025 0 4 24 -3 0 4 25 557 0 5 26 1937 0 5 27 855 0 5
57 0 0 0 0 1 1 1 1 2 2 1 1 1 1 1 2 -2 4 3 -2 -2 1 1 2 1 2 1 -4 -4 0 0 3 2 2 2 0 0 0 1 12 1982 15 0 3 1 12 12 1 15 -4 1 16 -4 1 18 -4 2 18 -3 2 19 -3 2 20 -3 2 2 21 -3 2 2 22 -3 2 2 23 -3 2 2 24 -3 2 2 25 88 2 2 26 209 2 2
58 1 0 0 2 1 1 1 1 1 4 1 1 1 1 1 3 2 2 2 3 4 1 2 1 1 2 1 -4 -4 1 2 3 3 4 3 0 0 1 1 11 1983 13 160 2 1 12 12 1 15 -4 2 15 -4 2 17 -4 2 18 -4 1 19 59 1 19 53 1 2 20 230 1 2 21 224 1 2 23 138 0 2 -5 -5 -5 -5 25 314 0 2 25 235 1 2
59 0 1 0 0 5 2 2 2 1 3 2 2 4 1 1 4 1 5 2 1 3 1 1 2 1 1 2 -4 -4 -4 -4 -4 -4 -4 -4 1 1 0 2 4 1981 15 181 1 1 -4 -4 1 17 -2 1 18 137 0 19 239 0 20 386 0 21 -3 0 22 -3 0 2 23 -3 0 2 24 148 0 2 25 -3 0 2 26 -3 0 2 27 273 0 2 28 -3 0 2
60 0 0 0 0 1 2 1 3 1 4 1 1 3 1 1 4 1 5 4 1 1 1 1 2 1 1 2 -4 -4 0 0 4 4 4 1 0 0 0 1 1 1984 13 302 3 1 12 14 4 15 -4 4 15 -4 4 16 -4 4 17 -4 5 18 -4 4 19 160 3 0 20 -3 3 2 21 -3 0 2 22 13 0 2 23 1721 0 2 24 649 0 4 25 233 3 4
61 0 0 0 4 0 4 2 1 3 1 2 2 3 4 2 3 1 4 2 1 3 1 2 2 0 -4 -4 0 0 -4 -4 4 1 3 1 1 0 0 2 5 1983 13 -3 2 1 -4 12 1 15 -4 2 16 -4 4 17 -4 2 18 -4 1 19 305 1 20 249 1 2 21 -3 0 3 22 388 1 3 23 403 1 3 24 591 1 3 25 -3 1 3 26 -3 2 3
62 0 0 0 0 0 1 1 4 1 3 1 1 5 2 1 5 1 5 3 1 1 1 1 2 1 1 2 -4 -4 -4 -4 -4 -4 -4 -4 0 0 0 1 3 1980 16 943 2 1 14 14 1 18 -2 1 19 -2 1 20 429 1 21 415 1 22 442 0 23 32 0 4 24 71 0 4 25 109 0 4 26 2029 0 4 27 469 0 4 28 216 0 4 29 486 0 4
63 0 1 0 0 3 2 2 2 2 4 2 2 1 4 1 5 1 5 2 1 1 1 1 2 0 -4 -4 1 0 -4 -4 3 2 3 2 0 1 0 2 10 1984 12 943 2 1 14 14 1 14 -4 1 15 -4 1 16 -4 1 17 -4 1 18 -3 0 19 997 0 2 20 -3 0 2 21 959 0 2 22 44 0 2 23 204 0 2 24 112 1 2 24 70 2 2
